CountryID,Country,ProductID,Total Products Sold
3,Portugal,3,49
3,Portugal,4,72
3,Portugal,1,32
3,Portugal,5,56
3,Portugal,5,79
3,Portugal,3,96
3,Portugal,4,75
3,Portugal,5,28
3,Portugal,3,26
3,Portugal,4,28
3,Portugal,2,46
3,Portugal,1,93
3,Portugal,4,44
3,Portugal,3,23
3,Portugal,5,86
3,Portugal,3,21
3,Portugal,4,56
3,Portugal,3,30
3,Portugal,5,37
3,Portugal,3,55
3,Portugal,2,20
3,Portugal,5,88
3,Portugal,4,88
3,Portugal,4,15
3,Portugal,5,37
3,Portugal,5,54
3,Portugal,1,17
3,Portugal,1,31
3,Portugal,2,15
3,Portugal,5,29
3,Portugal,5,91
3,Portugal,4,38
3,Portugal,5,26
3,Portugal,5,63
3,Portugal,5,28
3,Portugal,1,81
3,Portugal,2,55
3,Portugal,4,40
3,Portugal,5,93
3,Portugal,5,55
3,Portugal,5,65
3,Portugal,5,28
3,Portugal,3,34
3,Portugal,5,27
3,Portugal,4,74
3,Portugal,5,11
3,Portugal,5,71
3,Portugal,5,46
3,Portugal,5,45
3,Portugal,3,87
3,Portugal,5,33
3,Portugal,4,49
3,Portugal,1,64
3,Portugal,5,80
3,Portugal,5,60
3,Portugal,4,30
3,Portugal,5,34
3,Portugal,5,38
3,Portugal,5,25
3,Portugal,3,51
3,Portugal,4,69
3,Portugal,1,31
3,Portugal,4,47
3,Portugal,4,46
3,Portugal,3,69
3,Portugal,5,57
3,Portugal,4,10
3,Portugal,5,44
3,Portugal,4,11
3,Portugal,3,15
3,Portugal,5,45
3,Portugal,1,86
3,Portugal,5,67
3,Portugal,5,81
3,Portugal,5,74
3,Portugal,2,88
3,Portugal,1,47
3,Portugal,4,97
3,Portugal,1,83
3,Portugal,5,93
3,Portugal,2,29
3,Portugal,4,73
3,Portugal,4,15
3,Portugal,5,20
3,Portugal,1,32
3,Portugal,4,44
3,Portugal,5,25
3,Portugal,5,87
3,Portugal,5,80
3,Portugal,4,68
3,Portugal,5,61
3,Portugal,1,77
3,Portugal,2,56
3,Portugal,3,91
3,Portugal,4,36
3,Portugal,2,71
3,Portugal,4,98
3,Portugal,5,64
3,Portugal,5,26
3,Portugal,2,44
3,Portugal,1,71
3,Portugal,3,40
3,Portugal,5,12
3,Portugal,5,15
3,Portugal,4,55
3,Portugal,1,74
3,Portugal,4,84
3,Portugal,5,86
3,Portugal,1,30
3,Portugal,2,62
3,Portugal,1,10
3,Portugal,3,92
3,Portugal,5,66
3,Portugal,4,46
3,Portugal,1,45
3,Portugal,5,49
3,Portugal,4,56
3,Portugal,2,43
3,Portugal,4,37
3,Portugal,5,24
3,Portugal,5,34
3,Portugal,4,82
3,Portugal,4,66
3,Portugal,4,27
3,Portugal,4,43
3,Portugal,4,11
3,Portugal,4,82
3,Portugal,1,48
3,Portugal,1,98
3,Portugal,5,21
3,Portugal,5,97
3,Portugal,2,49
3,Portugal,5,39
3,Portugal,1,71
3,Portugal,5,53
3,Portugal,1,91
3,Portugal,2,74
3,Portugal,5,88
3,Portugal,5,78
3,Portugal,4,81
3,Portugal,2,47
3,Portugal,4,62
3,Portugal,3,41
3,Portugal,5,27
3,Portugal,4,85
3,Portugal,4,32
3,Portugal,3,21
3,Portugal,1,94
3,Portugal,1,44
3,Portugal,3,65
3,Portugal,4,59
3,Portugal,4,14
3,Portugal,4,18
3,Portugal,5,49
3,Portugal,3,63
3,Portugal,5,69
3,Portugal,2,80
3,Portugal,4,54
3,Portugal,4,39
3,Portugal,2,18
3,Portugal,1,83
3,Portugal,4,66
3,Portugal,1,16
3,Portugal,5,58
3,Portugal,3,33
3,Portugal,5,63
3,Portugal,5,52
3,Portugal,4,27
3,Portugal,2,21
3,Portugal,4,10
3,Portugal,5,47
3,Portugal,4,94
3,Portugal,5,87
3,Portugal,5,24
3,Portugal,5,81
3,Portugal,4,76
3,Portugal,2,89
3,Portugal,4,46
3,Portugal,5,54
3,Portugal,4,66
3,Portugal,4,65
3,Portugal,4,43
3,Portugal,4,80
3,Portugal,4,12
3,Portugal,4,58
3,Portugal,4,15
3,Portugal,3,38
3,Portugal,4,82
3,Portugal,2,96
3,Portugal,4,67
3,Portugal,5,59
3,Portugal,2,81
3,Portugal,4,77
3,Portugal,5,99
3,Portugal,4,63
3,Portugal,5,95
3,Portugal,5,77
3,Portugal,1,90
3,Portugal,4,10
3,Portugal,5,99
3,Portugal,5,49
3,Portugal,5,76
3,Portugal,2,27
3,Portugal,5,82
3,Portugal,3,55
3,Portugal,5,15
3,Portugal,2,19
3,Portugal,4,91
3,Portugal,1,76
3,Portugal,4,91
3,Portugal,4,85
3,Portugal,2,34
3,Portugal,5,15
3,Portugal,5,33
3,Portugal,4,93
3,Portugal,5,89
3,Portugal,1,64
3,Portugal,4,43
3,Portugal,1,65
3,Portugal,5,12
3,Portugal,5,63
3,Portugal,5,67
3,Portugal,5,28
3,Portugal,4,61
3,Portugal,1,14
3,Portugal,4,35
3,Portugal,5,77
3,Portugal,4,49
3,Portugal,4,37
3,Portugal,5,47
3,Portugal,2,80
3,Portugal,5,54
3,Portugal,3,73
3,Portugal,1,79
3,Portugal,1,59
3,Portugal,4,37
3,Portugal,2,31
3,Portugal,3,71
3,Portugal,4,19
3,Portugal,4,12
3,Portugal,4,41
3,Portugal,5,47
3,Portugal,5,94
3,Portugal,2,54
3,Portugal,4,82
3,Portugal,5,41
3,Portugal,4,42
3,Portugal,1,81
3,Portugal,5,36
3,Portugal,5,51
3,Portugal,5,55
3,Portugal,3,18
3,Portugal,5,60
3,Portugal,2,20
3,Portugal,2,46
3,Portugal,4,86
3,Portugal,5,92
3,Portugal,5,93
3,Portugal,4,74
3,Portugal,4,78
3,Portugal,1,45
3,Portugal,5,39
3,Portugal,4,46
3,Portugal,3,27
3,Portugal,3,90
3,Portugal,4,58
3,Portugal,5,38
3,Portugal,3,96
3,Portugal,3,83
3,Portugal,4,23
3,Portugal,4,19
3,Portugal,1,39
3,Portugal,5,35
3,Portugal,1,38
3,Portugal,3,87
3,Portugal,3,48
3,Portugal,5,68
3,Portugal,5,95
3,Portugal,5,95
3,Portugal,5,58
3,Portugal,5,68
3,Portugal,5,73
3,Portugal,5,79
3,Portugal,4,15
3,Portugal,4,75
3,Portugal,5,97
3,Portugal,5,24
3,Portugal,5,44
3,Portugal,3,73
3,Portugal,5,96
3,Portugal,5,26
3,Portugal,5,16
3,Portugal,1,14
3,Portugal,2,39
3,Portugal,1,42
3,Portugal,5,54
3,Portugal,1,86
3,Portugal,2,94
3,Portugal,5,58
3,Portugal,4,36
3,Portugal,2,27
3,Portugal,5,79
3,Portugal,5,48
3,Portugal,3,63
3,Portugal,4,49
3,Portugal,4,67
3,Portugal,5,64
3,Portugal,4,88
3,Portugal,3,73
3,Portugal,5,71
3,Portugal,1,87
3,Portugal,2,39
3,Portugal,4,98
3,Portugal,4,23
3,Portugal,1,28
3,Portugal,2,49
3,Portugal,5,60
3,Portugal,5,33
3,Portugal,4,68
3,Portugal,3,31
3,Portugal,4,89
3,Portugal,5,87
3,Portugal,3,72
3,Portugal,2,39
3,Portugal,1,31
3,Portugal,4,100
3,Portugal,5,44
3,Portugal,4,38
3,Portugal,1,14
3,Portugal,5,95
3,Portugal,5,76
3,Portugal,5,67
3,Portugal,3,83
3,Portugal,1,59
3,Portugal,5,89
3,Portugal,5,92
3,Portugal,5,54
3,Portugal,4,68
3,Portugal,4,100
3,Portugal,5,23
3,Portugal,4,64
3,Portugal,5,40
3,Portugal,2,94
3,Portugal,5,31
3,Portugal,5,38
3,Portugal,5,36
3,Portugal,5,17
3,Portugal,1,84
3,Portugal,5,33
3,Portugal,1,45
3,Portugal,1,51
3,Portugal,3,73
3,Portugal,5,97
3,Portugal,3,12
3,Portugal,5,16
3,Portugal,4,21
3,Portugal,4,53
3,Portugal,5,28
3,Portugal,5,65
3,Portugal,5,26
3,Portugal,1,31
3,Portugal,1,60
3,Portugal,5,74
3,Portugal,4,34
3,Portugal,5,81
3,Portugal,4,11
3,Portugal,4,82
3,Portugal,4,88
3,Portugal,5,40
3,Portugal,4,44
3,Portugal,4,34
3,Portugal,1,61
3,Portugal,2,75
3,Portugal,5,45
3,Portugal,5,27
3,Portugal,2,70
3,Portugal,1,100
3,Portugal,4,61
3,Portugal,4,60
3,Portugal,3,25
3,Portugal,5,67
3,Portugal,5,16
3,Portugal,4,53
3,Portugal,4,25
3,Portugal,4,68
3,Portugal,2,48
3,Portugal,4,51
3,Portugal,4,76
3,Portugal,3,86
3,Portugal,4,52
3,Portugal,4,43
3,Portugal,1,66
3,Portugal,1,28
3,Portugal,4,20
3,Portugal,4,70
3,Portugal,4,28
3,Portugal,4,81
3,Portugal,1,85
3,Portugal,5,43
3,Portugal,2,80
3,Portugal,4,28
3,Portugal,5,45
3,Portugal,4,54
3,Portugal,3,84
3,Portugal,4,61
3,Portugal,1,14
3,Portugal,5,30
3,Portugal,4,82
3,Portugal,2,60
3,Portugal,5,16
3,Portugal,5,80
3,Portugal,5,55
3,Portugal,5,27
3,Portugal,2,49
3,Portugal,4,33
3,Portugal,2,47
3,Portugal,4,26
3,Portugal,4,61
3,Portugal,5,89
3,Portugal,3,71
3,Portugal,4,46
3,Portugal,2,26
3,Portugal,5,100
3,Portugal,5,64
3,Portugal,5,40
3,Portugal,4,22
3,Portugal,3,76
3,Portugal,1,17
3,Portugal,4,25
3,Portugal,5,47
3,Portugal,2,75
3,Portugal,3,87
3,Portugal,5,88
3,Portugal,4,30
3,Portugal,2,100
3,Portugal,5,40
3,Portugal,2,71
3,Portugal,2,32
3,Portugal,1,86
3,Portugal,5,14
3,Portugal,1,71
3,Portugal,1,73
3,Portugal,5,95
3,Portugal,5,63
3,Portugal,5,63
3,Portugal,5,16
3,Portugal,4,51
3,Portugal,1,31
3,Portugal,4,60
3,Portugal,5,66
3,Portugal,5,97
3,Portugal,1,58
3,Portugal,4,70
3,Portugal,4,72
3,Portugal,5,74
3,Portugal,4,15
3,Portugal,5,80
3,Portugal,4,94
3,Portugal,5,53
3,Portugal,5,17
3,Portugal,4,25
3,Portugal,5,77
3,Portugal,4,58
3,Portugal,1,98
3,Portugal,5,13
3,Portugal,5,75
3,Portugal,5,57
3,Portugal,2,28
3,Portugal,5,77
3,Portugal,1,44
3,Portugal,2,30
3,Portugal,1,96
3,Portugal,4,63
3,Portugal,3,64
3,Portugal,5,33
3,Portugal,4,11
3,Portugal,3,55
3,Portugal,5,74
3,Portugal,5,30
3,Portugal,3,36
3,Portugal,5,81
3,Portugal,1,19
3,Portugal,5,54
3,Portugal,4,70
3,Portugal,3,79
3,Portugal,4,27
3,Portugal,2,56
3,Portugal,3,78
3,Portugal,3,56
3,Portugal,5,36
3,Portugal,5,25
3,Portugal,4,53
3,Portugal,4,100
3,Portugal,2,79
3,Portugal,5,43
3,Portugal,1,31
3,Portugal,1,43
3,Portugal,1,96
3,Portugal,1,60
3,Portugal,5,12
3,Portugal,5,17
3,Portugal,4,64
3,Portugal,4,56
3,Portugal,1,88
3,Portugal,2,60
3,Portugal,1,69
3,Portugal,4,31
3,Portugal,2,44
3,Portugal,5,84
3,Portugal,5,38
3,Portugal,4,64
3,Portugal,1,39
3,Portugal,4,61
3,Portugal,5,56
3,Portugal,2,50
3,Portugal,4,88
3,Portugal,1,49
3,Portugal,3,75
3,Portugal,5,25
3,Portugal,5,27
3,Portugal,4,48
3,Portugal,5,59
3,Portugal,5,55
3,Portugal,5,27
3,Portugal,5,53
3,Portugal,5,24
3,Portugal,4,38
3,Portugal,4,39
3,Portugal,1,16
3,Portugal,2,72
3,Portugal,2,89
3,Portugal,2,59
3,Portugal,1,77
3,Portugal,3,69
3,Portugal,3,99
3,Portugal,5,48
3,Portugal,5,55
3,Portugal,4,61
3,Portugal,4,67
3,Portugal,5,44
3,Portugal,5,76
3,Portugal,5,63
3,Portugal,3,68
3,Portugal,4,55
3,Portugal,5,80
3,Portugal,5,85
3,Portugal,4,12
3,Portugal,2,29
3,Portugal,4,50
3,Portugal,1,57
3,Portugal,1,90
3,Portugal,5,93
3,Portugal,3,59
3,Portugal,2,83
3,Portugal,5,33
3,Portugal,5,76
3,Portugal,4,48
3,Portugal,2,41
3,Portugal,2,13
3,Portugal,5,55
3,Portugal,5,100
3,Portugal,4,91
3,Portugal,5,21
3,Portugal,4,16
3,Portugal,5,11
3,Portugal,1,99
3,Portugal,2,65
3,Portugal,1,18
3,Portugal,1,29
3,Portugal,1,25
3,Portugal,4,100
3,Portugal,5,87
3,Portugal,5,61
3,Portugal,4,70
3,Portugal,5,16
3,Portugal,4,53
3,Portugal,5,20
3,Portugal,4,50
3,Portugal,5,87
3,Portugal,5,10
3,Portugal,5,83
3,Portugal,5,74
3,Portugal,5,23
3,Portugal,2,57
3,Portugal,5,12
3,Portugal,4,92
3,Portugal,4,21
3,Portugal,2,67
3,Portugal,4,65
3,Portugal,3,62
3,Portugal,4,54
3,Portugal,4,64
3,Portugal,5,55
3,Portugal,1,14
3,Portugal,4,31
3,Portugal,2,36
3,Portugal,5,36
3,Portugal,5,89
3,Portugal,5,27
3,Portugal,4,19
3,Portugal,1,100
3,Portugal,2,68
3,Portugal,5,57
3,Portugal,5,68
3,Portugal,5,73
3,Portugal,4,86
3,Portugal,2,27
3,Portugal,5,96
3,Portugal,2,62
3,Portugal,5,55
3,Portugal,1,98
3,Portugal,4,39
3,Portugal,3,72
3,Portugal,5,46
3,Portugal,2,32
3,Portugal,4,29
3,Portugal,5,48
3,Portugal,4,85
3,Portugal,5,63
3,Portugal,5,62
3,Portugal,1,78
3,Portugal,1,55
3,Portugal,5,73
3,Portugal,5,16
3,Portugal,5,100
3,Portugal,2,18
3,Portugal,3,47
3,Portugal,5,89
3,Portugal,5,70
3,Portugal,5,34
3,Portugal,4,91
3,Portugal,1,53
3,Portugal,5,85
3,Portugal,3,92
3,Portugal,4,19
3,Portugal,4,64
3,Portugal,5,77
3,Portugal,4,65
3,Portugal,4,50
3,Portugal,4,80
3,Portugal,5,15
3,Portugal,4,81
3,Portugal,5,33
3,Portugal,5,49
3,Portugal,1,18
3,Portugal,5,22
3,Portugal,3,26
3,Portugal,4,11
3,Portugal,4,19
3,Portugal,4,35
3,Portugal,4,42
3,Portugal,2,44
3,Portugal,5,21
3,Portugal,1,83
3,Portugal,1,39
3,Portugal,4,23
3,Portugal,5,42
3,Portugal,4,51
3,Portugal,1,77
3,Portugal,5,53
3,Portugal,4,32
3,Portugal,1,70
3,Portugal,4,40
3,Portugal,5,54
3,Portugal,5,33
3,Portugal,5,60
3,Portugal,5,93
3,Portugal,4,67
3,Portugal,4,79
3,Portugal,5,44
3,Portugal,4,56
3,Portugal,4,51
3,Portugal,4,29
3,Portugal,4,63
3,Portugal,4,28
3,Portugal,4,98
3,Portugal,2,85
3,Portugal,5,48
3,Portugal,1,40
3,Portugal,5,50
3,Portugal,3,33
3,Portugal,1,22
3,Portugal,4,61
3,Portugal,5,21
3,Portugal,2,38
3,Portugal,3,48
3,Portugal,5,10
3,Portugal,3,43
3,Portugal,4,41
3,Portugal,5,45
3,Portugal,5,58
3,Portugal,5,76
3,Portugal,4,97
3,Portugal,4,27
3,Portugal,4,12
3,Portugal,4,37
3,Portugal,1,94
3,Portugal,1,78
3,Portugal,4,53
3,Portugal,4,75
3,Portugal,2,84
3,Portugal,4,91
3,Portugal,2,70
3,Portugal,5,49
3,Portugal,3,31
3,Portugal,4,62
3,Portugal,5,40
3,Portugal,3,17
3,Portugal,3,15
3,Portugal,4,18
3,Portugal,2,41
3,Portugal,4,28
3,Portugal,3,34
3,Portugal,4,45
3,Portugal,1,21
3,Portugal,5,44
3,Portugal,1,92
3,Portugal,1,60
3,Portugal,5,85
3,Portugal,5,86
3,Portugal,4,38
3,Portugal,5,87
3,Portugal,5,87
3,Portugal,3,79
3,Portugal,1,64
3,Portugal,5,27
3,Portugal,5,67
3,Portugal,4,87
3,Portugal,5,94
3,Portugal,5,75
3,Portugal,5,68
3,Portugal,3,10
3,Portugal,5,92
3,Portugal,1,84
3,Portugal,2,24
3,Portugal,4,30
3,Portugal,4,84
3,Portugal,2,81
3,Portugal,5,26
3,Portugal,4,14
3,Portugal,3,22
3,Portugal,3,75
3,Portugal,5,61
3,Portugal,1,100
3,Portugal,4,63
3,Portugal,5,15
3,Portugal,5,76
3,Portugal,4,78
3,Portugal,5,90
3,Portugal,1,72
3,Portugal,4,72
3,Portugal,1,99
3,Portugal,5,60
3,Portugal,1,68
3,Portugal,4,59
3,Portugal,4,45
3,Portugal,1,22
3,Portugal,1,55
3,Portugal,4,77
3,Portugal,1,37
3,Portugal,4,78
3,Portugal,1,86
3,Portugal,3,93
3,Portugal,4,22
3,Portugal,5,10
3,Portugal,4,87
3,Portugal,5,38
3,Portugal,5,71
3,Portugal,5,81
3,Portugal,4,44
3,Portugal,4,10
3,Portugal,5,16
3,Portugal,4,22
3,Portugal,1,26
3,Portugal,1,11
3,Portugal,5,97
3,Portugal,5,43
3,Portugal,2,26
3,Portugal,5,12
3,Portugal,5,39
3,Portugal,4,20
3,Portugal,4,59
3,Portugal,5,81
3,Portugal,1,28
3,Portugal,5,91
3,Portugal,2,61
3,Portugal,3,78
3,Portugal,3,48
3,Portugal,5,72
3,Portugal,5,81
3,Portugal,2,33
3,Portugal,5,65
3,Portugal,1,57
3,Portugal,1,63
3,Portugal,4,47
3,Portugal,5,35
3,Portugal,2,99
3,Portugal,4,32
3,Portugal,4,90
3,Portugal,1,97
3,Portugal,5,36
3,Portugal,3,74
3,Portugal,1,45
3,Portugal,5,50
3,Portugal,2,45
3,Portugal,3,68
3,Portugal,5,67
3,Portugal,4,86
3,Portugal,5,95
3,Portugal,2,68
3,Portugal,5,58
3,Portugal,5,75
3,Portugal,4,16
3,Portugal,3,30
3,Portugal,1,89
3,Portugal,3,51
3,Portugal,1,49
3,Portugal,4,58
3,Portugal,3,32
3,Portugal,4,72
3,Portugal,3,10
3,Portugal,2,27
3,Portugal,4,73
3,Portugal,1,53
3,Portugal,4,74
3,Portugal,1,61
3,Portugal,2,30
3,Portugal,4,36
3,Portugal,4,76
3,Portugal,3,77
3,Portugal,1,50
3,Portugal,5,35
3,Portugal,5,32
3,Portugal,3,93
3,Portugal,5,94
3,Portugal,4,62
3,Portugal,1,92
3,Portugal,1,76
3,Portugal,3,36
3,Portugal,5,29
3,Portugal,5,25
3,Portugal,5,67
3,Portugal,5,33
3,Portugal,5,50
3,Portugal,5,95
3,Portugal,5,75
3,Portugal,4,33
3,Portugal,5,84
3,Portugal,5,41
3,Portugal,5,35
3,Portugal,5,72
3,Portugal,5,63
3,Portugal,1,100
3,Portugal,3,67
3,Portugal,5,64
3,Portugal,1,49
3,Portugal,4,23
3,Portugal,5,45
3,Portugal,5,67
3,Portugal,2,89
3,Portugal,5,89
3,Portugal,1,15
3,Portugal,1,20
3,Portugal,2,94
3,Portugal,2,21
3,Portugal,5,39
3,Portugal,4,10
3,Portugal,1,15
3,Portugal,5,43
3,Portugal,1,14
3,Portugal,4,80
3,Portugal,5,100
3,Portugal,5,78
3,Portugal,1,40
3,Portugal,5,95
3,Portugal,2,33
3,Portugal,5,59
3,Portugal,1,53
3,Portugal,5,41
3,Portugal,3,72
3,Portugal,5,32
3,Portugal,5,97
3,Portugal,5,17
3,Portugal,2,58
3,Portugal,4,88
3,Portugal,4,12
3,Portugal,5,17
3,Portugal,3,59
3,Portugal,5,74
3,Portugal,4,96
3,Portugal,5,14
3,Portugal,5,51
3,Portugal,5,22
3,Portugal,2,43
3,Portugal,5,41
3,Portugal,3,78
3,Portugal,4,91
3,Portugal,5,90
3,Portugal,5,25
3,Portugal,2,24
3,Portugal,2,30
3,Portugal,1,80
3,Portugal,4,32
3,Portugal,3,21
3,Portugal,3,92
3,Portugal,4,92
3,Portugal,5,55
3,Portugal,4,94
3,Portugal,1,11
3,Portugal,5,20
3,Portugal,5,59
3,Portugal,5,37
3,Portugal,4,76
3,Portugal,2,13
3,Portugal,4,72
3,Portugal,4,86
3,Portugal,4,13
3,Portugal,1,29
3,Portugal,4,55
3,Portugal,3,30
3,Portugal,2,45
3,Portugal,4,42
3,Portugal,1,94
3,Portugal,1,34
3,Portugal,4,17
3,Portugal,5,62
3,Portugal,5,38
3,Portugal,2,61
3,Portugal,5,84
3,Portugal,5,47
3,Portugal,5,92
3,Portugal,2,71
3,Portugal,3,48
3,Portugal,4,33
3,Portugal,4,22
3,Portugal,2,47
3,Portugal,2,51
3,Portugal,5,67
3,Portugal,1,32
3,Portugal,4,64
3,Portugal,1,95
3,Portugal,5,90
3,Portugal,5,91
3,Portugal,5,38
3,Portugal,1,70
3,Portugal,2,74
3,Portugal,4,98
3,Portugal,5,39
3,Portugal,4,99
3,Portugal,2,75
3,Portugal,5,46
3,Portugal,3,75
3,Portugal,1,36
3,Portugal,4,28
3,Portugal,5,75
3,Portugal,5,64
3,Portugal,5,43
3,Portugal,1,38
3,Portugal,2,79
3,Portugal,5,63
3,Portugal,5,80
3,Portugal,4,22
3,Portugal,1,87
3,Portugal,1,24
3,Portugal,4,27
3,Portugal,5,76
3,Portugal,3,17
3,Portugal,3,12
3,Portugal,5,100
3,Portugal,5,14
3,Portugal,5,17
3,Portugal,1,76
3,Portugal,3,89
3,Portugal,4,73
3,Portugal,5,24
3,Portugal,3,61
3,Portugal,1,20
3,Portugal,5,11
3,Portugal,4,77
3,Portugal,2,67
3,Portugal,5,55
3,Portugal,1,79
3,Portugal,4,50
3,Portugal,5,54
3,Portugal,5,98
3,Portugal,2,36
3,Portugal,3,65
3,Portugal,3,32
3,Portugal,1,45
3,Portugal,5,84
3,Portugal,4,83
3,Portugal,4,39
3,Portugal,2,98
3,Portugal,4,69
3,Portugal,2,17
3,Portugal,5,37
3,Portugal,4,39
3,Portugal,1,22
3,Portugal,3,57
3,Portugal,4,19
3,Portugal,5,38
3,Portugal,5,13
3,Portugal,2,54
3,Portugal,2,54
3,Portugal,5,61
3,Portugal,2,15
3,Portugal,4,80
3,Portugal,5,21
3,Portugal,4,32
3,Portugal,5,57
3,Portugal,1,83
3,Portugal,5,80
3,Portugal,5,32
3,Portugal,5,92
3,Portugal,3,58
3,Portugal,2,49
3,Portugal,4,87
3,Portugal,5,57
3,Portugal,4,86
3,Portugal,4,30
3,Portugal,1,31
3,Portugal,4,41
3,Portugal,5,39
3,Portugal,5,32
3,Portugal,4,43
3,Portugal,1,66
3,Portugal,5,45
3,Portugal,4,44
3,Portugal,4,38
3,Portugal,2,84
3,Portugal,4,57
3,Portugal,5,56
3,Portugal,5,93
3,Portugal,4,85
3,Portugal,5,47
3,Portugal,5,81
3,Portugal,1,96
3,Portugal,4,31
3,Portugal,2,100
3,Portugal,1,59
3,Portugal,2,31
3,Portugal,4,21
3,Portugal,5,72
3,Portugal,5,47
3,Portugal,4,78
3,Portugal,5,16
3,Portugal,4,78
3,Portugal,5,98
3,Portugal,4,67
3,Portugal,1,48
3,Portugal,5,46
3,Portugal,5,16
3,Portugal,1,59
3,Portugal,5,100
3,Portugal,1,74
3,Portugal,3,59
3,Portugal,4,62
3,Portugal,5,80
3,Portugal,5,23
3,Portugal,3,75
3,Portugal,4,63
3,Portugal,5,54
3,Portugal,4,57
3,Portugal,5,51
3,Portugal,4,26
3,Portugal,5,20
3,Portugal,4,65
3,Portugal,5,11
3,Portugal,4,83
3,Portugal,5,95
3,Portugal,4,49
3,Portugal,4,41
3,Portugal,5,18
3,Portugal,3,14
3,Portugal,5,63
3,Portugal,4,44
3,Portugal,1,17
3,Portugal,4,30
3,Portugal,5,31
3,Portugal,3,94
3,Portugal,5,49
3,Portugal,5,37
4,Germany,5,55
4,Germany,2,75
4,Germany,5,46
4,Germany,5,50
4,Germany,2,30
4,Germany,5,48
4,Germany,5,46
4,Germany,5,74
4,Germany,5,54
4,Germany,5,47
4,Germany,4,68
4,Germany,4,17
4,Germany,4,16
4,Germany,4,44
4,Germany,5,93
4,Germany,5,93
4,Germany,5,97
4,Germany,5,80
4,Germany,4,93
4,Germany,3,26
4,Germany,4,38
4,Germany,1,26
4,Germany,5,51
4,Germany,1,91
4,Germany,1,26
4,Germany,5,67
4,Germany,2,59
4,Germany,4,86
4,Germany,4,84
4,Germany,1,68
4,Germany,4,84
4,Germany,5,67
4,Germany,1,91
4,Germany,5,99
4,Germany,4,45
4,Germany,5,69
4,Germany,4,48
4,Germany,1,83
4,Germany,2,20
4,Germany,3,82
4,Germany,4,13
4,Germany,2,84
4,Germany,1,93
4,Germany,5,70
4,Germany,5,94
4,Germany,4,53
4,Germany,4,20
4,Germany,5,77
4,Germany,2,13
4,Germany,5,90
4,Germany,5,89
4,Germany,5,48
4,Germany,5,99
4,Germany,5,54
4,Germany,1,54
4,Germany,2,80
4,Germany,5,78
4,Germany,3,16
4,Germany,4,25
4,Germany,4,68
4,Germany,2,78
4,Germany,5,34
4,Germany,5,25
4,Germany,3,67
4,Germany,2,97
4,Germany,5,20
4,Germany,1,91
4,Germany,1,49
4,Germany,4,81
4,Germany,1,67
4,Germany,2,96
4,Germany,2,23
4,Germany,5,60
4,Germany,4,91
4,Germany,4,45
4,Germany,4,50
4,Germany,3,81
4,Germany,5,100
4,Germany,5,12
4,Germany,5,40
4,Germany,4,25
4,Germany,3,39
4,Germany,2,17
4,Germany,5,11
4,Germany,1,32
4,Germany,4,54
4,Germany,4,64
4,Germany,5,63
4,Germany,4,23
4,Germany,4,84
4,Germany,5,60
4,Germany,5,67
4,Germany,5,36
4,Germany,5,47
4,Germany,3,90
4,Germany,4,23
4,Germany,1,66
4,Germany,4,83
4,Germany,1,13
4,Germany,4,59
4,Germany,4,48
4,Germany,4,84
4,Germany,5,19
4,Germany,4,89
4,Germany,2,40
4,Germany,5,73
4,Germany,5,82
4,Germany,5,22
4,Germany,4,20
4,Germany,5,22
4,Germany,5,13
4,Germany,5,38
4,Germany,2,21
4,Germany,2,58
4,Germany,5,34
4,Germany,4,30
4,Germany,4,61
4,Germany,2,41
4,Germany,5,98
4,Germany,5,34
4,Germany,4,77
4,Germany,5,23
4,Germany,4,75
4,Germany,4,11
4,Germany,4,40
4,Germany,4,61
4,Germany,4,100
4,Germany,3,37
4,Germany,3,57
4,Germany,5,66
4,Germany,5,10
4,Germany,4,61
4,Germany,3,31
4,Germany,4,35
4,Germany,1,58
4,Germany,1,94
4,Germany,5,67
4,Germany,3,56
4,Germany,2,35
4,Germany,5,27
4,Germany,5,73
4,Germany,2,95
4,Germany,5,81
4,Germany,1,15
4,Germany,5,43
4,Germany,5,78
4,Germany,3,98
4,Germany,4,28
4,Germany,4,75
4,Germany,1,20
4,Germany,1,19
4,Germany,1,99
4,Germany,2,24
4,Germany,4,20
4,Germany,2,41
4,Germany,1,31
4,Germany,5,30
4,Germany,5,91
4,Germany,4,48
4,Germany,5,69
4,Germany,4,19
4,Germany,1,99
4,Germany,4,96
4,Germany,5,20
4,Germany,3,21
4,Germany,5,36
4,Germany,5,44
4,Germany,5,20
4,Germany,4,15
4,Germany,3,89
4,Germany,1,56
4,Germany,1,54
4,Germany,4,88
4,Germany,1,38
4,Germany,4,94
4,Germany,2,25
4,Germany,5,36
4,Germany,4,12
4,Germany,1,66
4,Germany,4,83
4,Germany,4,98
4,Germany,5,33
4,Germany,1,100
4,Germany,4,11
4,Germany,3,64
4,Germany,4,63
4,Germany,4,79
4,Germany,5,18
4,Germany,5,92
4,Germany,5,92
4,Germany,2,41
4,Germany,5,68
4,Germany,4,36
4,Germany,5,15
4,Germany,4,66
4,Germany,5,61
4,Germany,3,81
4,Germany,4,32
4,Germany,2,11
4,Germany,5,63
4,Germany,4,32
4,Germany,3,76
4,Germany,5,11
4,Germany,1,11
4,Germany,4,67
4,Germany,1,75
4,Germany,1,33
